date,latitude,longitude,horizontalmovementinkm,turningangleinradians
01/06/2005 00:00:00,50.04173,-7.616052,15.96544938000000,0.56524350200000
02/06/2005 00:00:00,49.90015,-7.652668,13.14566658000000,-0.04396434100000
03/06/2005 00:00:00,49.78454,-7.690629,2.59923824300000,-0.66901070900000
04/06/2005 00:00:00,49.76962,-7.718404,1.20308768900000,0.65597254700000
05/06/2005 00:00:00,49.75907,-7.722089,4.85301887900000,-2.41542431900000
06/06/2005 00:00:00,49.79728,-7.75462,1.87197312700000,0.91128305000000
07/06/2005 00:00:00,49.79989,-7.780307,1.82657387900000,1.57755575100000
08/06/2005 00:00:00,49.78365,-7.784075,1.41573772100000,0.01843377000000
09/06/2005 00:00:00,49.77103,-7.786636,3.96039292300000,2.90652961000000
10/06/2005 00:00:00,49.80428,-7.76696,2.49454461500000,-2.54055142000000
11/06/2005 00:00:00,49.78247,-7.758885,2.19238277000000,-0.03571227100000
12/06/2005 00:00:00,49.76315,-7.752852,3.72756028900000,-0.82521586500000
13/06/2005 00:00:00,49.73598,-7.783133,2.60208567800000,0.06297620100000
14/06/2005 00:00:00,49.71619,-7.80238,3.31235949900000,-0.28376857400000
15/06/2005 00:00:00,49.69645,-7.836764,4.79428939000000,-0.15090703100000
16/06/2005 00:00:00,49.67305,-7.892559,9.69876799300000,0.56031660800000
17/06/2005 00:00:00,49.59403,-7.949336,5.74753282800000,-0.07760316700000
18/06/2005 00:00:00,49.54904,-7.988429,6.53634978800000,-0.20637555400000
19/06/2005 00:00:00,49.50488,-8.048002,5.00552192300000,-0.36048312600000
20/06/2005 00:00:00,49.48371,-8.108975,19.32781062000000,-1.69784959200000
21/06/2005 00:00:00,49.64617,-8.203818,18.94652335000000,-0.15625780900000
22/06/2005 00:00:00,49.8129,-8.257665,7.29321496200000,-0.10872074300000
23/06/2005 00:00:00,49.87816,-8.267521,7.10486299300000,-0.23735485900000
24/06/2005 00:00:00,49.94141,-8.253703,5.90301568900000,0.03724193600000
25/06/2005 00:00:00,49.9942,-8.245253,2.56239286300000,-0.27983264000000
26/06/2005 00:00:00,50.01557,-8.231904,2.05995848000000,0.08042368400000
27/06/2005 00:00:00,50.03325,-8.223346,2.36398526900000,-3.11691549700000
28/06/2005 00:00:00,50.01281,-8.232383,0.99298700400000,-0.32409293200000
29/06/2005 00:00:00,50.00545,-8.240223,4.36052059800000,0.19060613700000
30/06/2005 00:00:00,49.96951,-8.264509,5.83624016200000,0.09780020900000
01/07/2005 00:00:00,49.91959,-8.289551,4.73108493100000,0.02568531700000
02/07/2005 00:00:00,49.8788,-8.308219,5.03145625600000,0.08924148200000
03/07/2005 00:00:00,49.83445,-8.321998,6.35302159100000,0.00543343400000
04/07/2005 00:00:00,49.77839,-8.338906,5.76462579300000,0.00947238200000
05/07/2005 00:00:00,49.72743,-8.353488,5.42356092600000,0.10174616200000
06/07/2005 00:00:00,49.67883,-8.359618,13.24223987000000,0.07868682800000
07/07/2005 00:00:00,49.55977,-8.360163,2.77856839400000,0.45815430400000
08/07/2005 00:00:00,49.53733,-8.343287,7.58324642000000,-0.57424693900000
09/07/2005 00:00:00,49.46963,-8.355715,9.29367520600000,0.26625143600000
10/07/2005 00:00:00,49.38697,-8.336943,2.28530819600000,1.01384341300000
11/07/2005 00:00:00,49.37878,-8.308077,4.87477245600000,1.05881049500000
12/07/2005 00:00:00,49.40526,-8.254567,1.52521529700000,-0.17652434300000
13/07/2005 00:00:00,49.4115,-8.235852,4.39337964500000,-0.80265547500000
14/07/2005 00:00:00,49.39868,-8.178594,1.87736713000000,-1.00661768300000
15/07/2005 00:00:00,49.38226,-8.172598,1.98974499900000,0.17149219800000
16/07/2005 00:00:00,49.36582,-8.161791,2.89375097300000,-0.05304682600000
17/07/2005 00:00:00,49.3414,-8.148044,1.79881535200000,0.15958490200000
18/07/2005 00:00:00,49.3273,-8.135919,1.84864300600000,0.46218331600000
19/07/2005 00:00:00,49.31796,-8.114884,5.24311005000000,0.59553755600000
20/07/2005 00:00:00,49.31789,-8.042769,1.51210003700000,-0.87902044500000
21/07/2005 00:00:00,49.30741,-8.029521,13.55131706000000,2.14642860000000
22/07/2005 00:00:00,49.42364,-7.973538,11.69996810000000,-0.00065149200000
23/07/2005 00:00:00,49.52397,-7.925004,12.63742613000000,-0.00395292900000
24/07/2005 00:00:00,49.6322,-7.871806,7.64341780500000,-0.10019995300000
25/07/2005 00:00:00,49.69524,-7.829655,7.33794367200000,0.11943445400000
26/07/2005 00:00:00,49.75846,-7.800557,1.65296106700000,0.13779042100000
27/07/2005 00:00:00,49.77315,-7.797083,1.73361362300000,-1.21123393200000
28/07/2005 00:00:00,49.77636,-7.773531,3.83175305400000,-2.05410940400000
29/07/2005 00:00:00,49.74321,-7.788004,0.79518885600000,-0.28624875800000
30/07/2005 00:00:00,49.73716,-7.793882,8.78667690000000,0.28622732900000
31/07/2005 00:00:00,49.66114,-7.827017,2.50748533300000,-0.18547282900000
01/08/2005 00:00:00,49.64095,-7.842467,14.02023294000000,0.33335987300000
02/08/2005 00:00:00,49.51592,-7.867155,18.02300111000000,-0.05385521100000
03/08/2005 00:00:00,49.35653,-7.911988,4.57118609500000,-0.05251535100000
04/08/2005 00:00:00,49.31655,-7.92658,0.48331106000000,2.77721712300000
05/08/2005 00:00:00,49.32014,-7.922834,3.76951840000000,0.50665687600000
06/08/2005 00:00:00,49.35389,-7.91807,0.38762785300000,-1.14559757400000
07/08/2005 00:00:00,49.35503,-7.913028,2.93139601900000,2.21968563800000
08/08/2005 00:00:00,49.36966,-7.946596,3.19662888100000,0.10064098300000
09/08/2005 00:00:00,49.38313,-7.985482,4.89806602900000,-0.60134774100000
10/08/2005 00:00:00,49.42216,-8.016743,2.97782807200000,-0.16327239300000
11/08/2005 00:00:00,49.44759,-8.029589,1.20352593800000,0.05151863400000
12/08/2005 00:00:00,49.45768,-8.035587,1.69909272500000,-3.10271815200000
13/08/2005 00:00:00,49.44366,-8.026279,1.59297418500000,-0.84178411000000
14/08/2005 00:00:00,49.43066,-8.035498,3.34750030200000,1.01377651200000
15/08/2005 00:00:00,49.40549,-8.0102,4.12336065500000,0.60163219700000
16/08/2005 00:00:00,49.39143,-7.957637,2.36519138300000,-0.00142257400000
17/08/2005 00:00:00,49.38334,-7.927509,1.72226776800000,-0.97851314200000
18/08/2005 00:00:00,49.36817,-7.922746,2.25869547200000,2.48415366600000
19/08/2005 00:00:00,49.38641,-7.909069,5.78719345600000,0.04435422500000
20/08/2005 00:00:00,49.43411,-7.877204,10.07937875000000,0.16070075800000
21/08/2005 00:00:00,49.52191,-7.842744,5.58927428600000,-0.00775593600000
22/08/2005 00:00:00,49.5705,-7.823036,8.37441078200000,-0.11977935900000
23/08/2005 00:00:00,49.64048,-7.780281,4.76109437000000,0.34249005600000
24/08/2005 00:00:00,49.68326,-7.77796,3.15771695400000,-0.70595532300000
25/08/2005 00:00:00,49.7042,-7.748406,5.54268480100000,-1.72398738000000
26/08/2005 00:00:00,49.66533,-7.700341,11.65031588000000,-0.78611189300000
27/08/2005 00:00:00,49.56121,-7.717963,10.69012868000000,0.38777312600000
28/08/2005 00:00:00,49.46878,-7.677471,8.23195222300000,0.01185896000000
29/08/2005 00:00:00,49.39785,-7.645044,3.35468664400000,0.11370907900000
30/08/2005 00:00:00,49.37011,-7.6269,1.78397343100000,0.79461374200000
31/08/2005 00:00:00,49.36427,-7.604024,0.33010282200000,1.14429980600000
01/09/2005 00:00:00,49.36634,-7.600767,2.21650782600000,0.34845178600000
